mode	flight_number	callsign	aircraft_model_code	aircraft_model_description	aircraft_registration	airline_name	airline_iata	airline_icao	flight_origin_code_iata	flight_origin_code_icao	flight_origin_name	flight_origin_time_offset	flight_destination_code_iata	flight_destination_code_icao	flight_destination_name	flight_destination_time_offset	flight_departure_scheduled	flight_departure_real	flight_arrival_scheduled	flight_arrival_real	flight_duaration
arrivals	VA180	VOZ180	B738	Boeing 737-8FE	VH-YIL	Virgin Australia	VA	VOZ	NAN	NFFN	Nadi International Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558322700	1558323180.0	1558341000	1558339597.0	16440.0
arrivals	JQ423	JST423	A320	Airbus A320-232	VH-VGP	Jetstar Airways	JQ	JST	OOL	YBCG	Gold Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335600	1558336145.0	1558341000	1558340547.0	4380.0
arrivals	QF2175	QLK175D	DH8D	Bombardier Dash 8 Q400	VH-QOD	QantasLink	QF	QLK	PQQ	YPMQ	Port Macquarie Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558337100	1558336844.0	1558341000	1558339769.0	2940.0
arrivals	VA867	VOZ867	B738	Boeing 737-8KG	VH-VUY	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335600	1558337257.0	1558340700	1558340975.0	3720.0
arrivals	QF1586	QJE1586	B712	Boeing 717-2K9	VH-YQX	QantasLink	QF	QLK	HBA	YMHB	Hobart International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334100	1558334646.0	1558340700	1558340465.0	5820.0
arrivals	QF452	QFA452	A332	Airbus A330-202	VH-EBE	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335600	1558336995.0	1558340700	1558340643.0	3660.0
arrivals	ZL833	RXA833	SF34	Saab 340B	VH-OLM	REX Regional Express	ZL	RXA	DBO	YSDU	Dubbo City Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558336200	1558336101.0	1558340400	1558339385.0	3300.0
arrivals	ZL674	RXA674	SF34	Saab 340B	VH-OLL	REX Regional Express	ZL	RXA	WGA	YSWG	Wagga Wagga Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558336200	1558336417.0	1558340400	1558339662.0	3240.0
arrivals	ZL333	RXA333	SF34	Saab 340B	VH-VNA	REX Regional Express	ZL	RXA	GFN	YGFN	Grafton Clarence Valley Regional Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335000	1558334830.0	1558340400	1558339417.0	4560.0
arrivals	VA1535	VOZ1535	B738	Boeing 737-8FE	VH-YFI	Virgin Australia	VA	VOZ	HBA	YMHB	Hobart International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558334045.0	1558340400	1558339922.0	5880.0
arrivals	TT381	TGG381	A320	Airbus A320-232	VH-VNC	Tigerair Australia	TT	TGG	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334700	1558335840.0	1558340400	1558340325.0	4500.0
arrivals	QF2214	QLK214D	DH8D	Bombardier Dash 8 Q400	VH-QOH	QantasLink (NBCF Livery)	QF	QLK	ABX	YMAY	Albury Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558336200	1558335829.0	1558340400	1558339290.0	3480.0
arrivals	QF764	QFA764	B738	Boeing 737-838	VH-VZX	Qantas	QF	QFA	ADL	YPAD	Adelaide Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558334231.0	1558340400	1558339801.0	5580.0
arrivals	ZL179	RXA179	SF34	Saab 340B	VH-ZRC	REX Regional Express	ZL	RXA	OAG	YORG	Orange Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558337100	1558337791.0	1558340100	1558340117.0	2340.0
arrivals	JQ461	JST461	A320	Airbus A320-232	VH-VQE	Jetstar Airways	JQ	JST	BNK	YBNA	Ballina Byron Gateway Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335000	1558336051.0	1558340100	1558340163.0	4140.0
arrivals	QF1520	QJE1520	AC50	Aero Commander 500-U	VH-YJU	GAM-General Aviation Maintenance	QF	QFA	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558336500	1558337610.0	1558339800	1558339920.0	2340.0
arrivals	VA966	VOZ966	B738	Boeing 737-8FE	VH-YFW	Virgin Australia	VA	VOZ	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334100	1558334476.0	1558339800	1558338780.0	4320.0
arrivals	VA865	VOZ865	B738	Boeing 737-8FE	VH-YIF	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334700	1558335697.0	1558339800	1558339513.0	3840.0
arrivals	TT254	TGG254	A320	Airbus A320-232	VH-VNF	Tigerair Australia	TT	TGG	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334700	1558335079.0	1558339800	1558338803.0	3720.0
arrivals	QF2007		DH8B	Bombardier Dash 8 Q200	VH-TQX	QantasLink	QF	QLK	TMW	YSTW	Tamworth Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335600		1558339800		
arrivals	VA661	VOZ661	AT76	ATR 72-600	VH-VPJ	Virgin Australia	VA	VOZ	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335900	1558335994.0	1558339500	1558338599.0	2580.0
arrivals	ZL472	RXA472	SF34	Saab 340B	VH-ZXG	REX Regional Express	ZL	RXA	GFF	YGTH	Griffith Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334400	1558335059.0	1558339200	1558339111.0	4080.0
arrivals	MH6203	MAS6203	A332	Airbus A330-223F	9M-MUB	MASkargo	MH	MAS	KUL	WMKK	Kuala Lumpur International Airport	28800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558309200	1558310371.0	1558338900	1558338977.0	28620.0
arrivals	VA863	VOZ863	B738	Boeing 737-8FE	VH-VUJ	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558334617.0	1558338900	1558338300.0	3660.0
arrivals	JQ520	JST520	A320	Airbus A320-232	VH-VFI	Jetstar Airways	JQ	JST	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558334679.0	1558338900	1558338436.0	3780.0
arrivals	QR908	QTR908	A388	Airbus A380-861	A7-APG	Qatar Airways	QR	QTR	DOH	OTHH	Doha Hamad International Airport	10800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558287300	1558288723.0	1558338900	1558337840.0	49140.0
arrivals	QF450	QFA450	B738	Boeing 737-838	VH-VZT	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558335392.0	1558338900	1558339245.0	3840.0
arrivals	NZ105	ANZ105	B789	Boeing 787-9 Dreamliner	ZK-NZC	Air New Zealand	NZ	ANZ	AKL	NZAA	Auckland Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325700	1558327491.0	1558338900	1558337999.0	10500.0
arrivals	VA1179	VOZ1179	AT76	ATR 72-600	VH-FVR	Virgin Australia	VA	VOZ	ABX	YMAY	Albury Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333800	1558334189.0	1558338600	1558338289.0	4080.0
arrivals	QF28	QFA28	B744	Boeing 747-438	VH-OJU	Qantas	QF	QFA	SCL	SCEL	Santiago International Airport	-14400	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558287000	1558289498.0	1558338600	1558339108.0	49620.0
arrivals	EY454	ETD454	A388	Airbus A380-861	A6-APC	Etihad Airways	EY	ETD	AUH	OMAA	Abu Dhabi International Airport	14400	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558288200	1558294393.0	1558338600	1558341422.0	47040.0
arrivals	VA427	VOZ427	B738	Boeing 737-8FE	VH-VUF	Virgin Australia	VA	VOZ	ADL	YPAD	Adelaide Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332000	1558333158.0	1558338600	1558338662.0	5520.0
arrivals	ZL629	RXA629	SF34	Saab 340B	VH-ZRL	REX Regional Express	ZL	RXA	BHS	YBTH	Bathurst Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335300	1558335611.0	1558338300	1558337749.0	2160.0
arrivals	ZL377	RXA377	SF34	Saab 340B	VH-ZXQ	Regional Express	ZL	RXA	NTL	YWLM	Newcastle Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558335600	1558335347.0	1558338300	1558337262.0	1920.0
arrivals	QF2230	QLK230D	DH8D	Bombardier Dash 8 Q400	VH-QON	QantasLink	QF	QLK	WGA	YSWG	Wagga Wagga Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334400	1558334350.0	1558338300	1558336793.0	2460.0
arrivals	QF2047	QLK47D	DH8D	Bombardier Dash 8 Q400	VH-QOE	QantasLink	QF	QLK	DBO	YSDU	Dubbo City Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334700	1558334608.0	1558338300	1558337241.0	2640.0
arrivals	NZ849	ANZ849	A320	Airbus A320-232	ZK-OJK	Air New Zealand	NZ	ANZ	WLG	NZWN	Wellington International Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324800	1558325213.0	1558338300	1558336192.0	10980.0
arrivals	JQ791	JST791	A320	Airbus A320-232	VH-VQJ	Jetstar Airways	JQ	JST	MCY	YBSU	Sunshine Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332300	1558333309.0	1558338300	1558338140.0	4860.0
arrivals	JQ661	JST661	A320	Airbus A320-232	VH-VQQ	Jetstar Airways	JQ	JST	AYQ	YAYE	Ayers Rock Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558327500	1558327982.0	1558338300	1558337543.0	9540.0
arrivals	VA144	VOZ144	B738	Boeing 737-8FE	VH-YIG	Virgin Australia	VA	VOZ	AKL	NZAA	Auckland Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324800	1558324406.0	1558338300	1558335287.0	10860.0
arrivals	NZ883	ANZ883	A20N	Airbus A320-271N	ZK-NHB	Air New Zealand	NZ	ANZ	CHC	NZCH	Christchurch International Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325100	1558325907.0	1558338300	1558336549.0	10620.0
arrivals	ZL134	RXA134	SF34	Saab 340B	VH-YRX	REX Regional Express	ZL	RXA	MYA	YMRY	Moruya Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558334400	1558334695.0	1558338000	1558337393.0	2700.0
arrivals	VA962	VOZ962	B738	Boeing 737-8FE	VH-YFP	Virgin Australia	VA	VOZ	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332300	1558332630.0	1558338000	1558336972.0	4320.0
arrivals	QF164	QFA164	B738	Boeing 737-838	VH-VZY	Qantas	QF	QFA	WLG	NZWN	Wellington International Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324500	1558325558.0	1558338000	1558336740.0	11160.0
arrivals	QF865	QFA865	B738	Boeing 737-838	VH-VZV	Qantas	QF	QFA	OOL	YBCG	Gold Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332600	1558333927.0	1558338000	1558337958.0	4020.0
arrivals	QF541	QFA541	B738	Boeing 737-838	VH-XZP	Qantas (Retro Livery)	QF	QFA	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332300	1558333183.0	1558338000	1558337432.0	4260.0
arrivals	QF468	QFA468	B738	Boeing 737-838	VH-VXG	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332900	1558334107.0	1558338000	1558337661.0	3540.0
arrivals	JQ827	JST827	A320	Airbus A320-232	VH-VFN	Jetstar Airways	JQ	JST	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332000	1558332816.0	1558337700	1558337146.0	4320.0
arrivals	QF2173	QLK173	DH8C	Bombardier Dash 8 Q300	VH-TQE	QantasLink	QF	QLK	PQQ	YPMQ	Port Macquarie Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332900	1558332863.0	1558337700	1558335875.0	3000.0
arrivals	JQ518	JST518	A321	Airbus A321-231	VH-VWQ	Jetstar Airways	JQ	JST	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332300	1558333439.0	1558337400	1558336944.0	3480.0
arrivals	QF446	QFA446	B738	Boeing 737-838	VH-VXT	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332000	1558334355.0	1558337100	1558338548.0	4200.0
arrivals	VA1166	VOZ1166	B738	Boeing 737-8FE	VH-YIE	Virgin Australia	VA	VOZ	CFS	YSCH	Coffs Harbour Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558333200	1558333297.0	1558337100	1558336280.0	3000.0
arrivals	VA859	VOZ859	B738	Boeing 737-8FE	VH-YWD	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332000	1558332657.0	1558337100	1558336098.0	3420.0
arrivals	QF146	QFA146	A333	Airbus A330-303	VH-QPB	Qantas	QF	QFA	AKL	NZAA	Auckland Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323900	1558324994.0	1558337100	1558335549.0	10560.0
arrivals	VA1628	VOZ1628	B738	Boeing 737-8FE	VH-YFK	Virgin Australia	VA	VOZ	AYQ	YAYE	Ayers Rock Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558326000	1558327544.0	1558336800	1558337084.0	9540.0
arrivals	JQ606	JST606	A320	Airbus A320-232	VH-VGT	Jetstar Airways	JQ	JST	AVV	YMAV	Melbourne Avalon Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558331100	1558331758.0	1558336200	1558335699.0	3960.0
arrivals	QF470	QFA470	B738	Boeing 737-838	VH-VYA	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558331100	1558332926.0	1558336200	1558336606.0	3660.0
arrivals	VA657	VOZ657	AT76	ATR 72-600	VH-FVQ	Virgin Australia	VA	VOZ	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332300	1558332461.0	1558335900	1558334859.0	2400.0
arrivals	VA1142	VOZ1142	B738	Boeing 737-8FE	VH-YFZ	Virgin Australia	VA	VOZ	BNK	YBNA	Ballina Byron Gateway Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558331100	1558331571.0	1558335900	1558335132.0	3540.0
arrivals	EK9820	UAE9820	B77L	Boeing 777-F1H	A6-EFL	Emirates SkyCargo	EK	UAE	SIN	WSSS	Singapore Changi Airport	28800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558308300	1558310728.0	1558335600	1558336477.0	25740.0
arrivals	VA162	VOZ162	B738	Boeing 737-8FE	VH-YIH	Virgin Australia	VA	VOZ	ZQN	NZQN	Queenstown Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323600	1558327782.0	1558335600	1558337604.0	9840.0
arrivals	ZL774	RXA774	SF34	Saab 340B	VH-RXS	REX Regional Express	ZL	RXA	ABX	YMAY	Albury Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558330500	1558331072.0	1558335300	1558334954.0	3900.0
arrivals	QF122	QFA122	B738	Boeing 737-838	VH-XZI	Qantas	QF	QFA	ZQN	NZQN	Queenstown Airport	43200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323300	1558323981.0	1558335300	1558333805.0	9840.0
arrivals	VA556	VOZ556	A332	Airbus A330-243	VH-XFC	Virgin Australia	VA	VOZ	PER	YPPH	Perth Airport	28800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558320300	1558320869.0	1558335300	1558333779.0	12900.0
arrivals	QF1420	QLK420D	DH8D	Bombardier Dash 8 Q400	VH-QOY	QantasLink	QF	QLK	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558332000	1558332126.0	1558335300	1558334382.0	2280.0
arrivals	QF444	QFA444	B738	Boeing 737-838	VH-VXA	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558330200	1558330837.0	1558335300	1558334595.0	3780.0
arrivals	SQ241	SIA241	B77W	Boeing 777-312(ER)	9V-SNC	Singapore Airlines	SQ	SIA	SIN	WSSS	Singapore Changi Airport	28800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558307400	1558308489.0	1558335000	1558333573.0	25080.0
arrivals	JQ514	JST514	A321	Airbus A321-231	VH-VWT	Jetstar Airways	JQ	JST	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558329600	1558330899.0	1558334700	1558334704.0	3780.0
arrivals	QF756	QFA756	B738	Boeing 737-838	VH-VXE	Qantas	QF	QFA	ADL	YPAD	Adelaide Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558327800	1558328835.0	1558334400	1558334234.0	5400.0
arrivals	QF537	QFA537	B738	Boeing 737-838	VH-VYK	Qantas	QF	QFA	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328700	1558329565.0	1558334400	1558334111.0	4560.0
arrivals	VA958	VOZ958	B738	Boeing 737-8FE	VH-YFV	Virgin Australia	VA	VOZ	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328700	1558329958.0	1558334400	1558334317.0	4380.0
arrivals	TT252	TGG252	A320	Airbus A320-232	VH-VNO	Tigerair Australia	TT	TGG	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558329300	1558331806.0	1558334400	1558335367.0	3540.0
arrivals	QF2261	QLK261	DH8B	Bombardier Dash 8 Q200	VH-TQS	QantasLink	QF	QLK	LDH	YLHI	Lord Howe Island Airport	37800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558326300	1558328100.0	1558334400	1558332658.0	4560.0
arrivals	FP724		J32			FlyPelican	FP	FRE	TRO	YTRE	Taree Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558330800		1558334400		
arrivals	VA1154	VOZ1154	AT76	ATR 72-600	VH-FVZ	Virgin Australia	VA	VOZ	TMW	YSTW	Tamworth Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558330200	1558330226.0	1558334100	1558333381.0	3180.0
arrivals	VA528	VOZ528	B738	Boeing 737-8FE	VH-YFX	Virgin Australia	VA	VOZ	OOL	YBCG	Gold Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328700	1558328978.0	1558334100	1558333104.0	4140.0
arrivals	QF923	QFA923	A333	Airbus A330-303	VH-QPJ	Qantas	QF	QFA	CNS	YBCS	Cairns Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323600	1558324814.0	1558334100	1558333967.0	9180.0
arrivals	TT377	TGG377	A320	Airbus A320-232	VH-VNH	Tigerair Australia	TT	TGG	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328100	1558329405.0	1558333800	1558333616.0	4200.0
arrivals	QF2011		DH3			Qantas	QF	QFA	TMW	YSTW	Tamworth Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558329600		1558333800		
arrivals	QF642	QFA642	B738	Boeing 737-838	VH-VXK	Qantas	QF	QFA	PER	YPPH	Perth Airport	28800	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558319100	1558331616.0	1558333800	1558345332.0	13740.0
arrivals	NZ763	ANZ763	A320	Airbus A320-232	ZK-OJE	Air New Zealand	NZ	ANZ	NLK	YSNF	Norfolk Island Airport	39600	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323000	1558324200.0	1558333800	1558332868.0	8640.0
arrivals	QF442	QFA442	B738	Boeing 737-838	VH-VXJ	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328400	1558329050.0	1558333500	1558332786.0	3720.0
arrivals	FP424		J32			FlyPelican	FP	FRE	DGE	YMDG	Mudgee Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558330500		1558333500		
arrivals	VA1520	VOZ1520	B738	Boeing 737-8FE	VH-VOL	Virgin Australia	VA	VOZ	TSV	YBTL	Townsville Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324500	1558326271.0	1558333500	1558334517.0	8220.0
arrivals	VA853	VOZ853	B738	Boeing 737-8FE	VH-YID	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558328400	1558329312.0	1558333500	1558332957.0	3660.0
arrivals	JQ913	JST913	A320	Airbus A320-232	VH-VFH	Jetstar Airways	JQ	JST	TSV	YBTL	Townsville Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323900	1558324579.0	1558333500	1558332346.0	7740.0
arrivals	QF791	QFA791	B738	Boeing 737-838	VH-VXD	Qantas	QF	QFA	ASP	YBAS	Alice Springs Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323000	1558322909.0	1558332900	1558332559.0	9660.0
arrivals	5X34	UPS34	B744	Boeing 747-44A(F)	N576UP	UPS	5X	UPS	HNL	PHNL	Honolulu International Airport	-36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558296300	1558297436.0	1558332180	1558331239.0	33780.0
arrivals	JQ415	JST415	A320	Airbus A320-232	VH-VQL	Jetstar Airways	JQ	JST	OOL	YBCG	Gold Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558326600	1558327466.0	1558332000	1558331401.0	3960.0
arrivals	ZL470	RXA470	SF34	Saab 340B	VH-RXN	REX Regional Express	ZL	RXA	GFF	YGTH	Griffith Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558326900	1558326953.0	1558331700	1558330693.0	3720.0
arrivals	QF1573	QJE1573	B712	Boeing 717-2BL	VH-YQT	QantasLink	QF	QLK	HTI	YBHM	Hamilton Island Great Barrier Reef Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323300	1558324258.0	1558331700	1558331556.0	7320.0
arrivals	VA954	VOZ954	B738	Boeing 737-8FE	VH-VOO	Virgin Australia	VA	VOZ	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325100	1558326660.0	1558330800	1558330963.0	4320.0
arrivals	QF533	QFA533	B738	Boeing 737-838	VH-XZK	Qantas	QF	QFA	BNE	YBBN	Brisbane Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325100	1558325611.0	1558330800	1558330271.0	4680.0
arrivals	JQ720	JST720	A320	Airbus A320-232	VH-VFJ	Jetstar Airways	JQ	JST	HBA	YMHB	Hobart International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323900	1558327830.0	1558330500	1558333249.0	5400.0
arrivals	VA1418	VOZ1418	B738	Boeing 737-8FE	VH-YFR	Virgin Australia	VA	VOZ	CNS	YBCS	Cairns Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558320000	1558322501.0	1558330500	1558331709.0	9180.0
arrivals	VA651	VOZ651	AT76	ATR 72-600	VH-VPI	Virgin Australia	VA	VOZ	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558326900	1558327110.0	1558330500	1558329900.0	2820.0
arrivals	VA849	VOZ849	B738	Boeing 737-8FE	VH-YIA	Virgin Australia	VA	VOZ	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324800	1558325553.0	1558329900	1558329464.0	3900.0
arrivals	QF438	QFA438	B738	Boeing 737-838	VH-XZC	Qantas	QF	QFA	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324800	1558325844.0	1558329900	1558329718.0	3900.0
arrivals	VA1282	VOZ1282	B738	Boeing 737-8FE	VH-YWA	Virgin Australia	VA	VOZ	HTI	YBHM	Hamilton Island Great Barrier Reef Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558321200	1558322306.0	1558329600	1558330118.0	7800.0
arrivals	TT617	TGG617	A320	Airbus A320-232	VH-VNG	Tigerair Australia	TT	TGG	OOL	YBCG	Gold Coast Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324200	1558326036.0	1558329600	1558330400.0	4380.0
arrivals	JQ767	JST767	A320	Airbus A320-232	VH-XSJ	Jetstar Airways	JQ	JST	ADL	YPAD	Adelaide Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323000	1558323911.0	1558329600	1558329602.0	5700.0
arrivals	ZL829	RXA829	SF34	Saab 340B	VH-ZRC	REX Regional Express	ZL	RXA	DBO	YSDU	Dubbo City Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558324800	1558325434.0	1558329000	1558328924.0	3480.0
arrivals	QF2005	QLK5D	DH8D	Bombardier Dash 8 Q400	VH-LQJ	QantasLink	QF	QLK	TMW	YSTW	Tamworth Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325400	1558325170.0	1558329000	1558328621.0	3480.0
arrivals	QF736	QFA736	B738	Boeing 737-838	VH-VZC	Qantas	QF	QFA	ADL	YPAD	Adelaide Airport	34200	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558322400	1558323630.0	1558329000	1558329288.0	5640.0
arrivals	JQ37	JST37	B788	Boeing 787-8 Dreamliner	VH-VKI	Jetstar Airways	JQ	JST	MEL	YMML	Melbourne Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323900	1558325208.0	1558329000	1558329126.0	3900.0
arrivals	QF2023		DH8C	Bombardier Dash 8 Q300	VH-SBB	QantasLink	QF	QLK	ARM	YARM	Armidale Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558323900		1558328700		
arrivals	QF1480		DH4			Qantas	QF	QFA	CBR	YSCB	Canberra International Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325400		1558328700		
arrivals	ZL177	RXA177	SF34	Saab 340B	VH-ZLO	REX Regional Express	ZL	RXA	OAG	YORG	Orange Airport	36000	SYD	YSSY	Sydney Kingsford Smith Airport	36000	1558325100	1558325521.0	1558328100	1558328360.0	2820.0
